,Inputs,,,,,,,,,,,,,,Outputs,,,,,,
1437,4,22.5,60,4,16.75,120,0.05,1,218.25,4,20,199.25,'***','***',0,4.84390305389515,0.11646322582952,58.4856,219.25,2.47E-09,5.80E-11
1438,4,22.5,60,4,16.75,120,0.05,1,218.25,4,40,179.25,'***','***',0,0,0,58.4856,219.25,2.47E-09,1.04E-11
1439,4,22.5,60,4,16.75,120,0.05,1,218.25,4,60,159.25,'***','***',0,0,0,58.4856,219.25,2.47E-09,1.04E-11
1440,4,22.5,60,4,16.75,120,0.05,1,218.25,4,80,139.25,'***','***',0,0,0,58.4856,219.25,2.47E-09,1.04E-11
1441,4,22.5,60,4,16.75,120,0.05,20,199.25,2,1,218.25,'***','***',0,0,0,56.7214,219.25,2.47E-09,2.01E-11
1442,4,22.5,60,4,16.75,120,0.05,20,199.25,2,20,199.25,'***','***',0,0,0,56.7214,219.25,2.47E-09,8.72E-14
1443,4,22.5,60,4,16.75,120,0.05,20,199.25,2,40,179.25,'***','***',0,0,0,56.7214,219.25,2.47E-09,8.72E-14
1444,4,22.5,60,4,16.75,120,0.05,20,199.25,2,60,159.25,'***','***',0,0,0,56.7214,219.25,2.47E-09,8.72E-14
1445,4,22.5,60,4,16.75,120,0.05,20,199.25,2,80,139.25,'***','***',0,0,0,56.7214,219.25,2.47E-09,8.72E-14
1446,4,22.5,60,4,16.75,120,0.05,20,199.25,3,1,218.25,'***','***',0,0,0,57.6036,219.25,2.47E-09,4.63E-11
1447,4,22.5,60,4,16.75,120,0.05,20,199.25,3,20,199.25,'***','***',0,20.8067599994968,0.132384730048557,57.6036,219.25,2.47E-09,1.25E-11
1448,4,22.5,60,4,16.75,120,0.05,20,199.25,3,40,179.25,'***','***',0,0,0,57.6036,219.25,2.47E-09,8.72E-14
1449,4,22.5,60,4,16.75,120,0.05,20,199.25,3,60,159.25,'***','***',0,0,0,57.6036,219.25,2.47E-09,8.72E-14
1450,4,22.5,60,4,16.75,120,0.05,20,199.25,3,80,139.25,'***','***',0,0,0,57.6036,219.25,2.47E-09,8.72E-14
1451,4,22.5,60,4,16.75,120,0.05,20,199.25,4,1,218.25,'***','***',0,3.07954789760673,0.091707306001734,58.4857,219.25,2.47E-09,7.36E-11
1452,4,22.5,60,4,16.75,120,0.05,20,199.25,4,20,199.25,'***','***',0,8.28925198084116,0.131994348197479,58.4857,219.25,2.47E-09,3.67E-11
1453,4,22.5,60,4,16.75,120,0.05,20,199.25,4,40,179.25,'***','***',0,0,0,58.4857,219.25,2.47E-09,8.72E-14
1454,4,22.5,60,4,16.75,120,0.05,20,199.25,4,60,159.25,'***','***',0,0,0,58.4857,219.25,2.47E-09,8.72E-14
1455,4,22.5,60,4,16.75,120,0.05,20,199.25,4,80,139.25,'***','***',0,0,0,58.4857,219.25,2.47E-09,8.72E-14
1456,4,22.5,60,4,16.75,120,0.05,40,179.25,2,1,218.25,'***','***',15.6916421899803,18.9384788365753,15.7187859045908,56.7217,219.25,2.47E-09,2.01E-11
1457,4,22.5,60,4,16.75,120,0.05,40,179.25,2,20,199.25,'***','***',15.6916421886327,24.8417324705314,15.7317901135081,56.7217,219.25,2.47E-09,9.72E-12
1458,4,22.5,60,4,16.75,120,0.05,40,179.25,2,40,179.25,'***','***',15.6916421886327,0,15.6911758597861,56.7217,219.25,2.47E-09,8.72E-14
1459,4,22.5,60,4,16.75,120,0.05,40,179.25,2,60,159.25,'***','***',15.6916421899803,0,15.6911758611336,56.7217,219.25,2.47E-09,8.72E-14
1460,4,22.5,60,4,16.75,120,0.05,40,179.25,2,80,139.25,'***','***',15.6916421916842,0,15.6911758628374,56.7217,219.25,2.47E-09,8.72E-14
1461,4,22.5,60,4,16.75,120,0.05,40,179.25,3,1,218.25,'***','***',15.6916421899803,32.5166009645542,16.0757394297151,57.6038,219.25,2.47E-09,4.63E-11
1462,4,22.5,60,4,16.75,120,0.05,40,179.25,3,20,199.25,'***','***',15.6916421886327,28.0356246195796,15.9004814591298,57.6038,219.25,2.47E-09,3.63E-11
1463,4,22.5,60,4,16.75,120,0.05,40,179.25,3,40,179.25,'***','***',15.6916421886327,0,15.6911758597861,57.6038,219.25,2.47E-09,8.72E-14
1464,4,22.5,60,4,16.75,120,0.05,40,179.25,3,60,159.25,'***','***',15.6916423327236,0,15.6911760038734,57.6038,219.25,2.47E-09,8.72E-14
1465,4,22.5,60,4,16.75,120,0.05,40,179.25,3,80,139.25,'***','***',15.6916421916842,0,15.6911758628374,57.6038,219.25,2.47E-09,8.72E-14
1466,4,22.5,60,4,16.75,120,0.05,40,179.25,4,1,218.25,'***','***',15.6916421899803,51.1475102163128,17.4230177924093,58.486,219.25,2.47E-09,7.36E-11
1467,4,22.5,60,4,16.75,120,0.05,40,179.25,4,20,199.25,'***','***',15.6916421899803,4.75618496712999,15.4485403469698,58.486,219.25,2.47E-09,6.35E-11
1468,4,22.5,60,4,16.75,120,0.05,40,179.25,4,40,179.25,'***','***',15.6916421899803,16.1365408741305,15.6932770762289,58.486,219.25,2.47E-09,9.08E-12
1469,4,22.5,60,4,16.75,120,0.05,40,179.25,4,60,159.25,'***','***',15.6916472106495,0,15.6911808816814,58.486,219.25,2.47E-09,8.72E-14
1470,4,22.5,60,4,16.75,120,0.05,40,179.25,4,80,139.25,'***','***',15.6916421916842,0,15.6911758628374,58.486,219.25,2.47E-09,8.72E-14
1471,4,22.5,60,4,16.75,120,0.05,60,159.25,2,1,218.25,'***','***',79.4198554033937,80.4538553466571,79.4286055624072,56.7224,219.25,2.47E-09,2.01E-11
1472,4,22.5,60,4,16.75,120,0.05,60,159.25,2,20,199.25,'***','***',79.4198554033937,22.6058572370473,79.3605634427247,56.7224,219.25,2.47E-09,9.72E-12
1473,4,22.5,60,4,16.75,120,0.05,60,159.25,2,40,179.25,'***','***',79.4198554033937,0,79.416754487241,56.7224,219.25,2.47E-09,4.69E-13
1474,4,22.5,60,4,16.75,120,0.05,60,159.25,2,60,159.25,'***','***',79.4198554033937,0,79.4192792468155,56.7224,219.25,2.47E-09,8.72E-14
1475,4,22.5,60,4,16.75,120,0.05,60,159.25,2,80,139.25,'***','***',79.4198554033937,0,79.4192792468155,56.7224,219.25,2.47E-09,8.72E-14
1476,4,22.5,60,4,16.75,120,0.05,60,159.25,3,1,218.25,'***','***',79.4198554033937,32.4583556439193,79.1537865042304,57.6046,219.25,2.47E-09,4.63E-11
1477,4,22.5,60,4,16.75,120,0.05,60,159.25,3,20,199.25,'***','***',79.4198554033937,25.6103034177979,79.2020604442402,57.6046,219.25,2.47E-09,3.63E-11
1478,4,22.5,60,4,16.75,120,0.05,60,159.25,3,40,179.25,'***','***',79.4198554033937,47.7621950654043,79.2821826750361,57.6046,219.25,2.47E-09,2.74E-11
1479,4,22.5,60,4,16.75,120,0.05,60,159.25,3,60,159.25,'***','***',79.4198554033937,0,79.4192792468155,57.6046,219.25,2.47E-09,8.72E-14
1480,4,22.5,60,4,16.75,120,0.05,60,159.25,3,80,139.25,'***','***',79.4198554034968,0,79.4192792469186,57.6046,219.25,2.47E-09,8.72E-14
1481,4,22.5,60,4,16.75,120,0.05,60,159.25,4,1,218.25,'***','***',79.4198554033937,48.0580365771246,79.0545094666169,58.4867,219.25,2.47E-09,7.36E-11
1482,4,22.5,60,4,16.75,120,0.05,60,159.25,4,20,199.25,'***','***',79.4198554033937,40.621691893062,79.0775106436824,58.4867,219.25,2.47E-09,6.35E-11
1483,4,22.5,60,4,16.75,120,0.05,60,159.25,4,40,179.25,'***','***',79.4198554033937,4.88775487672887,79.0629245274796,58.4867,219.25,2.47E-09,5.50E-11
1484,4,22.5,60,4,16.75,120,0.05,60,159.25,4,60,159.25,'***','***',79.4198554033937,41.3222551846629,79.3377390572429,58.4867,219.25,2.47E-09,1.52E-11
1485,4,22.5,60,4,16.75,120,0.05,60,159.25,4,80,139.25,'***','***',79.4198554034968,0,79.4192792469186,58.4867,219.25,2.47E-09,8.72E-14
1486,4,22.5,60,4,16.75,120,0.05,80,139.25,2,1,218.25,'***','***',87.8824419701493,85.2757359304066,87.8651682839391,56.7243,219.25,2.47E-09,2.01E-11
1487,4,22.5,60,4,16.75,120,0.05,80,139.25,2,20,199.25,'***','***',87.8824419701493,30.5878666845086,87.8431730405639,56.7243,219.25,2.47E-09,9.72E-12
1488,4,22.5,60,4,16.75,120,0.05,80,139.25,2,40,179.25,'***','***',87.8824419701493,82.7020172940161,87.8817535449443,56.7243,219.25,2.47E-09,4.69E-13
1489,4,22.5,60,4,16.75,120,0.05,80,139.25,2,60,159.25,'***','***',87.8824419701493,90.1291288529299,87.8829679048998,56.7243,219.25,2.47E-09,4.72E-13
1490,4,22.5,60,4,16.75,120,0.05,80,139.25,2,80,139.25,'***','***',87.8824419701493,0,87.8820665811594,56.7243,219.25,2.47E-09,8.72E-14
1491,4,22.5,60,4,16.75,120,0.05,80,139.25,3,1,218.25,'***','***',87.8824419701493,94.7965293830309,88.1709696662907,57.6064,219.25,2.47E-09,4.63E-11
1492,4,22.5,60,4,16.75,120,0.05,80,139.25,3,20,199.25,'***','***',87.8824419701493,80.0670871918345,87.8132674533836,57.6064,219.25,2.47E-09,3.63E-11
1493,4,22.5,60,4,16.75,120,0.05,80,139.25,3,40,179.25,'***','***',87.8824419701493,41.2067202926947,87.7760311939703,57.6064,219.25,2.47E-09,2.74E-11
1494,4,22.5,60,4,16.75,120,0.05,80,139.25,3,60,159.25,'***','***',87.8824419701493,80.4767571716203,87.8318117647868,57.6064,219.25,2.47E-09,2.74E-11
1495,4,22.5,60,4,16.75,120,0.05,80,139.25,3,80,139.25,'***','***',87.8824419701493,0,87.8820665811594,57.6064,219.25,2.47E-09,8.72E-14
1496,4,22.5,60,4,16.75,120,0.05,80,139.25,4,1,218.25,'***','***',87.8824419701493,93.602411936597,88.187546361941,58.4886,219.25,2.47E-09,7.36E-11
1497,4,22.5,60,4,16.75,120,0.05,80,139.25,4,20,199.25,'***','***',87.8824419701493,46.5356404750898,87.6431364143028,58.4886,219.25,2.47E-09,6.35E-11
1498,4,22.5,60,4,16.75,120,0.05,80,139.25,4,40,179.25,'***','***',87.8824419701493,82.8600822742566,87.8047005048694,58.4886,219.25,2.47E-09,5.50E-11
1499,4,22.5,60,4,16.75,120,0.05,80,139.25,4,60,159.25,'***','***',87.8824419701493,75.8022538196376,87.7493348333369,58.4886,219.25,2.47E-09,5.50E-11
1500,4,22.5,60,4,16.75,120,0.05,80,139.25,4,80,139.25,'***','***',87.8824419701493,37.4877956663038,87.8009387586592,58.4886,219.25,2.47E-09,2.07E-11
1501,4,22.5,60,4,16.75,120,0.1,1,218.25,2,1,218.25,'***','***',79.1025287971814,92.3450912701919,79.5938888070045,56.677,219.25,2.47E-09,3.49E-11
1502,4,22.5,60,4,16.75,120,0.1,1,218.25,2,20,199.25,'***','***',79.1025287971814,90.6602199710164,79.2408821206817,56.677,219.25,2.47E-09,1.34E-11
1503,4,22.5,60,4,16.75,120,0.1,1,218.25,2,40,179.25,'***','***',79.1025287971814,92.2630916946492,79.255401454298,56.677,219.25,2.47E-09,1.08E-11
1504,4,22.5,60,4,16.75,120,0.1,1,218.25,2,60,159.25,'***','***',79.1025287971814,92.2630916946492,79.255401454298,56.677,219.25,2.47E-09,1.08E-11
1505,4,22.5,60,4,16.75,120,0.1,1,218.25,2,80,139.25,'***','***',79.1025288585472,92.2630917221654,79.2554015153642,56.677,219.25,2.47E-09,1.08E-11
1506,4,22.5,60,4,16.75,120,0.1,1,218.25,3,1,218.25,'***','***',79.1025287971814,95.6954942181046,80.8829845463734,57.5592,219.25,2.47E-09,6.13E-11
1507,4,22.5,60,4,16.75,120,0.1,1,218.25,3,20,199.25,'***','***',79.1025287971814,81.6666934292222,79.1466281396133,57.5592,219.25,2.47E-09,3.80E-11
1508,4,22.5,60,4,16.75,120,0.1,1,218.25,3,40,179.25,'***','***',79.1025287971814,92.2630916946492,79.255401454298,57.5592,219.25,2.47E-09,1.08E-11
1509,4,22.5,60,4,16.75,120,0.1,1,218.25,3,60,159.25,'***','***',79.1025287971814,92.2630916946492,79.255401454298,57.5592,219.25,2.47E-09,1.08E-11
1510,4,22.5,60,4,16.75,120,0.1,1,218.25,3,80,139.25,'***','***',79.1025288585472,92.2630917221654,79.2554015153642,57.5592,219.25,2.47E-09,1.08E-11
1511,4,22.5,60,4,16.75,120,0.1,1,218.25,4,1,218.25,'***','***',79.1025287971814,97.2643552515304,83.0202515690827,58.4413,219.25,2.47E-09,8.91E-11
1512,4,22.5,60,4,16.75,120,0.1,1,218.25,4,20,199.25,'***','***',79.1025287971814,76.2356724134019,79.0371875972279,58.4413,219.25,2.47E-09,6.56E-11
1513,4,22.5,60,4,16.75,120,0.1,1,218.25,4,40,179.25,'***','***',79.1025287971814,92.2630916946492,79.255401454298,58.4413,219.25,2.47E-09,1.08E-11
1514,4,22.5,60,4,16.75,120,0.1,1,218.25,4,60,159.25,'***','***',79.1025287971814,92.2630916946492,79.255401454298,58.4413,219.25,2.47E-09,1.08E-11
1515,4,22.5,60,4,16.75,120,0.1,1,218.25,4,80,139.25,'***','***',79.1025288670313,92.2630917261461,79.2554015238123,58.4413,219.25,2.47E-09,1.08E-11
1516,4,22.5,60,4,16.75,120,0.1,20,199.25,2,1,218.25,'***','***',79.3409371173243,84.0016412874143,79.3892168578442,56.677,219.25,2.47E-09,2.01E-11
1517,4,22.5,60,4,16.75,120,0.1,20,199.25,2,20,199.25,'***','***',79.3409371173243,0,79.340359326099,56.677,219.25,2.47E-09,8.72E-14
1518,4,22.5,60,4,16.75,120,0.1,20,199.25,2,40,179.25,'***','***',79.3409371173243,0,79.340359326099,56.677,219.25,2.47E-09,8.72E-14
1519,4,22.5,60,4,16.75,120,0.1,20,199.25,2,60,159.25,'***','***',79.3409371173243,0,79.340359326099,56.677,219.25,2.47E-09,8.72E-14
1520,4,22.5,60,4,16.75,120,0.1,20,199.25,2,80,139.25,'***','***',79.3409371676711,0,79.3403593764468,56.677,219.25,2.47E-09,8.72E-14
1521,4,22.5,60,4,16.75,120,0.1,20,199.25,3,1,218.25,'***','***',79.3409371173243,94.2911072507587,80.2885051790496,57.5592,219.25,2.47E-09,4.63E-11
1522,4,22.5,60,4,16.75,120,0.1,20,199.25,3,20,199.25,'***','***',79.3409371173243,21.802495084986,79.2568026398275,57.5592,219.25,2.47E-09,1.37E-11
1523,4,22.5,60,4,16.75,120,0.1,20,199.25,3,40,179.25,'***','***',79.3409371173243,0,79.340359326099,57.5592,219.25,2.47E-09,8.72E-14
1524,4,22.5,60,4,16.75,120,0.1,20,199.25,3,60,159.25,'***','***',79.3409371173243,0,79.340359326099,57.5592,219.25,2.47E-09,8.72E-14
1525,4,22.5,60,4,16.75,120,0.1,20,199.25,3,80,139.25,'***','***',79.3409371676711,0,79.3403593764468,57.5592,219.25,2.47E-09,8.72E-14
1526,4,22.5,60,4,16.75,120,0.1,20,199.25,4,1,218.25,'***','***',79.3409371173243,92.9895762305141,80.4410121851183,58.4413,219.25,2.47E-09,7.36E-11
1527,4,22.5,60,4,16.75,120,0.1,20,199.25,4,20,199.25,'***','***',79.3409371173243,34.1946179734143,79.1251436284451,58.4413,219.25,2.47E-09,3.78E-11
1528,4,22.5,60,4,16.75,120,0.1,20,199.25,4,40,179.25,'***','***',79.3409371173243,0,79.340359326099,58.4413,219.25,2.47E-09,8.72E-14
1529,4,22.5,60,4,16.75,120,0.1,20,199.25,4,60,159.25,'***','***',79.3409371173243,0,79.340359326099,58.4413,219.25,2.47E-09,8.72E-14
1530,4,22.5,60,4,16.75,120,0.1,20,199.25,4,80,139.25,'***','***',79.3409371676711,0,79.3403593764468,58.4413,219.25,2.47E-09,8.72E-14
1531,4,22.5,60,4,16.75,120,0.1,40,179.25,2,1,218.25,'***','***',81.2047739402535,90.2351375992173,81.3435012812562,56.677,219.25,2.47E-09,2.01E-11
1532,4,22.5,60,4,16.75,120,0.1,40,179.25,2,20,199.25,'***','***',81.2047739402535,38.7127073393448,81.153639249657,56.677,219.25,2.47E-09,9.72E-12
1533,4,22.5,60,4,16.75,120,0.1,40,179.25,2,40,179.25,'***','***',81.2047739402535,0,81.2042359277122,56.677,219.25,2.47E-09,8.72E-14
1534,4,22.5,60,4,16.75,120,0.1,40,179.25,2,60,159.25,'***','***',81.2047739402535,0,81.2042359277122,56.677,219.25,2.47E-09,8.72E-14
1535,4,22.5,60,4,16.75,120,0.1,40,179.25,2,80,139.25,'***','***',81.2047739402535,0,81.2042359277122,56.677,219.25,2.47E-09,8.72E-14
1536,4,22.5,60,4,16.75,120,0.1,40,179.25,3,1,218.25,'***','***',81.2047739402535,94.2733910410857,81.960481304882,57.5592,219.25,2.47E-09,4.63E-11
1537,4,22.5,60,4,16.75,120,0.1,40,179.25,3,20,199.25,'***','***',81.2047739402535,78.4005739746488,81.1693813555114,57.5592,219.25,2.47E-09,3.63E-11
1538,4,22.5,60,4,16.75,120,0.1,40,179.25,3,40,179.25,'***','***',81.2047739402535,0,81.2042359277122,57.5592,219.25,2.47E-09,8.72E-14
1539,4,22.5,60,4,16.75,120,0.1,40,179.25,3,60,159.25,'***','***',81.2047739402535,0,81.2042359277122,57.5592,219.25,2.47E-09,8.72E-14
1540,4,22.5,60,4,16.75,120,0.1,40,179.25,3,80,139.25,'***','***',81.2047739402535,0,81.2042359277122,57.5592,219.25,2.47E-09,8.72E-14
1541,4,22.5,60,4,16.75,120,0.1,40,179.25,4,1,218.25,'***','***',81.2047739402535,95.0839315095388,82.6221107698558,58.4413,219.25,2.47E-09,7.36E-11
1542,4,22.5,60,4,16.75,120,0.1,40,179.25,4,20,199.25,'***','***',81.2047739402535,59.223437965648,80.9475800773017,58.4413,219.25,2.47E-09,6.35E-11
1543,4,22.5,60,4,16.75,120,0.1,40,179.25,4,40,179.25,'***','***',81.2047739402535,14.4255401253213,81.1372507521497,58.4413,219.25,2.47E-09,1.14E-11
1544,4,22.5,60,4,16.75,120,0.1,40,179.25,4,60,159.25,'***','***',81.2047739402535,0,81.2042359277122,58.4413,219.25,2.47E-09,8.72E-14
1545,4,22.5,60,4,16.75,120,0.1,40,179.25,4,80,139.25,'***','***',81.2047739402535,0,81.2042359277122,58.4413,219.25,2.47E-09,8.72E-14
1546,4,22.5,60,4,16.75,120,0.1,60,159.25,2,1,218.25,'***','***',86.9808655119614,90.164821490389,87.0146666030773,56.6772,219.25,2.47E-09,2.01E-11
1547,4,22.5,60,4,16.75,120,0.1,60,159.25,2,20,199.25,'***','***',86.9808655119614,94.3163115732332,87.0462901227367,56.6772,219.25,2.47E-09,9.72E-12
1548,4,22.5,60,4,16.75,120,0.1,60,159.25,2,40,179.25,'***','***',86.9808655119614,80.8763343277167,86.9800771300296,56.6772,219.25,2.47E-09,4.69E-13
1549,4,22.5,60,4,16.75,120,0.1,60,159.25,2,60,159.25,'***','***',86.9808655119614,0,86.9804663308283,56.6772,219.25,2.47E-09,8.72E-14
1550,4,22.5,60,4,16.75,120,0.1,60,159.25,2,80,139.25,'***','***',86.9808655119614,0,86.9804663308283,56.6772,219.25,2.47E-09,8.72E-14
1551,4,22.5,60,4,16.75,120,0.1,60,159.25,3,1,218.25,'***','***',86.9808655119614,94.3235492433276,87.2828362186463,57.5594,219.25,2.47E-09,4.63E-11
1552,4,22.5,60,4,16.75,120,0.1,60,159.25,3,20,199.25,'***','***',86.9808655119614,88.136377593826,86.9991974449542,57.5594,219.25,2.47E-09,3.63E-11
1553,4,22.5,60,4,16.75,120,0.1,60,159.25,3,40,179.25,'***','***',86.9808655119614,86.7125936530325,86.9779826543295,57.5594,219.25,2.47E-09,2.74E-11
1554,4,22.5,60,4,16.75,120,0.1,60,159.25,3,60,159.25,'***','***',86.9808655119614,0,86.9804663308283,57.5594,219.25,2.47E-09,8.72E-14
1555,4,22.5,60,4,16.75,120,0.1,60,159.25,3,80,139.25,'***','***',86.9808655119614,0,86.9804663308283,57.5594,219.25,2.47E-09,8.72E-14
1556,4,22.5,60,4,16.75,120,0.1,60,159.25,4,1,218.25,'***','***',86.9808655119614,96.8863850723681,88.0766878273638,58.4415,219.25,2.47E-09,7.36E-11
1557,4,22.5,60,4,16.75,120,0.1,60,159.25,4,20,199.25,'***','***',86.9808655119614,98.0819464353864,88.6289255174772,58.4415,219.25,2.47E-09,6.35E-11
1558,4,22.5,60,4,16.75,120,0.1,60,159.25,4,40,179.25,'***','***',86.9808655119614,95.662295791248,87.524072516127,58.4415,219.25,2.47E-09,5.50E-11
1559,4,22.5,60,4,16.75,120,0.1,60,159.25,4,60,159.25,'***','***',86.9808655119614,9.95223943259546,86.9038973133173,58.4415,219.25,2.47E-09,1.71E-11
1560,4,22.5,60,4,16.75,120,0.1,60,159.25,4,80,139.25,'***','***',86.9808655119614,0,86.9804663308283,58.4415,219.25,2.47E-09,8.72E-14
1561,4,22.5,60,4,16.75,120,0.1,80,139.25,2,1,218.25,'***','***',88.3723411277086,93.6926015480814,88.4506718537953,56.6782,219.25,2.47E-09,2.01E-11
1562,4,22.5,60,4,16.75,120,0.1,80,139.25,2,20,199.25,'***','***',88.3723411277086,93.7482840689112,88.4113388636574,56.6782,219.25,2.47E-09,9.72E-12
1563,4,22.5,60,4,16.75,120,0.1,80,139.25,2,40,179.25,'***','***',88.3723411277086,79.2604286065972,88.3713719903847,56.6782,219.25,2.47E-09,4.69E-13
1564,4,22.5,60,4,16.75,120,0.1,80,139.25,2,60,159.25,'***','***',88.3723411277086,92.4651472222656,88.3735454486515,56.6782,219.25,2.47E-09,4.72E-13
1565,4,22.5,60,4,16.75,120,0.1,80,139.25,2,80,139.25,'***','***',88.3723411277086,0,88.3719789072102,56.6782,219.25,2.47E-09,8.72E-14
1566,4,22.5,60,4,16.75,120,0.1,80,139.25,3,1,218.25,'***','***',88.3723411277086,96.4319871165655,88.8352905853886,57.5604,219.25,2.47E-09,4.63E-11
1567,4,22.5,60,4,16.75,120,0.1,80,139.25,3,20,199.25,'***','***',88.3723411277086,96.4592926470698,88.7445100746097,57.5604,219.25,2.47E-09,3.63E-11
1568,4,22.5,60,4,16.75,120,0.1,80,139.25,3,40,179.25,'***','***',88.3723411277086,97.6669467158076,88.8590170292968,57.5604,219.25,2.47E-09,2.74E-11
1569,4,22.5,60,4,16.75,120,0.1,80,139.25,3,60,159.25,'***','***',88.3723411277086,97.7170709234508,88.8719871662896,57.5604,219.25,2.47E-09,2.74E-11
1570,4,22.5,60,4,16.75,120,0.1,80,139.25,3,80,139.25,'***','***',88.3723411277086,0,88.3719789072102,57.5604,219.25,2.47E-09,8.72E-14
1571,4,22.5,60,4,16.75,120,0.1,80,139.25,4,1,218.25,'***','***',88.3723411277086,97.0207508236149,89.2720022762659,58.4425,219.25,2.47E-09,7.36E-11
1572,4,22.5,60,4,16.75,120,0.1,80,139.25,4,20,199.25,'***','***',88.3723411277086,97.8818147650202,89.5474589256398,58.4425,219.25,2.47E-09,6.35E-11
1573,4,22.5,60,4,16.75,120,0.1,80,139.25,4,40,179.25,'***','***',88.3723411277086,97.8576958484775,89.3939556494519,58.4425,219.25,2.47E-09,5.50E-11
1574,4,22.5,60,4,16.75,120,0.1,80,139.25,4,60,159.25,'***','***',88.3723411277086,97.7384762649163,89.3337617630697,58.4425,219.25,2.47E-09,5.50E-11
1575,4,22.5,60,4,16.75,120,0.1,80,139.25,4,80,139.25,'***','***',88.3723411277086,96.0753565136092,88.5708120642356,58.4425,219.25,2.47E-09,2.21E-11
1576,4,22.5,60,4,16.75,120,0.2,1,218.25,2,1,218.25,'***','***',88.6167455429286,96.4908115194205,88.9689694259356,56.5883,219.25,2.47E-09,3.57E-11
1577,4,22.5,60,4,16.75,120,0.2,1,218.25,2,20,199.25,'***','***',88.6167455429286,96.6123109883968,88.8304524839687,56.5883,219.25,2.47E-09,2.02E-11
1578,4,22.5,60,4,16.75,120,0.2,1,218.25,2,40,179.25,'***','***',88.6167455429286,96.6243395224935,88.7329961492752,56.5883,219.25,2.47E-09,1.08E-11
1579,4,22.5,60,4,16.75,120,0.2,1,218.25,2,60,159.25,'***','***',88.6167455429286,96.6243395224935,88.7329961492752,56.5883,219.25,2.47E-09,1.08E-11
1580,4,22.5,60,4,16.75,120,0.2,1,218.25,2,80,139.25,'***','***',88.6167455429267,96.6243395674699,88.7329961514527,56.5883,219.25,2.47E-09,1.08E-11
1581,4,22.5,60,4,16.75,120,0.2,1,218.25,3,1,218.25,'***','***',88.6167455429286,96.5869685343337,89.2352447269103,57.4705,219.25,2.47E-09,6.24E-11
1582,4,22.5,60,4,16.75,120,0.2,1,218.25,3,20,199.25,'***','***',88.6167455429286,96.6149477205578,89.0919774297961,57.4705,219.25,2.47E-09,4.65E-11
1583,4,22.5,60,4,16.75,120,0.2,1,218.25,3,40,179.25,'***','***',88.6167455429286,96.6012783237604,88.7389988419452,57.4705,219.25,2.47E-09,1.15E-11
1584,4,22.5,60,4,16.75,120,0.2,1,218.25,3,60,159.25,'***','***',88.6167455429286,96.6243395224935,88.7329961492752,57.4705,219.25,2.47E-09,1.08E-11
1585,4,22.5,60,4,16.75,120,0.2,1,218.25,3,80,139.25,'***','***',88.6167455429267,96.6243395674699,88.7329961514527,57.4705,219.25,2.47E-09,1.08E-11
1586,4,22.5,60,4,16.75,120,0.2,1,218.25,4,1,218.25,'***','***',88.6167455429286,96.6225928829469,89.494465019884,58.3526,219.25,2.47E-09,9.04E-11
1587,4,22.5,60,4,16.75,120,0.2,1,218.25,4,20,199.25,'***','***',88.6167455429286,96.615280108388,89.3480196133371,58.3526,219.25,2.47E-09,7.40E-11
1588,4,22.5,60,4,16.75,120,0.2,1,218.25,4,40,179.25,'***','***',88.6167455429286,96.5161513012079,89.007615193772,58.3526,219.25,2.47E-09,3.94E-11
1589,4,22.5,60,4,16.75,120,0.2,1,218.25,4,60,159.25,'***','***',88.6167455429286,96.604305290651,89.0138372424815,58.3526,219.25,2.47E-09,3.86E-11
1590,4,22.5,60,4,16.75,120,0.2,1,218.25,4,80,139.25,'***','***',88.6167455429267,96.5999650656243,89.0129461982815,58.3526,219.25,2.47E-09,3.86E-11
1591,4,22.5,60,4,16.75,120,0.2,20,199.25,2,1,218.25,'***','***',88.6167455699979,96.5299339190155,88.8217122972892,56.5883,219.25,2.47E-09,2.01E-11
1592,4,22.5,60,4,16.75,120,0.2,20,199.25,2,20,199.25,'***','***',88.6167455699979,94.5949470588415,88.6171893533031,56.5883,219.25,2.47E-09,8.72E-14
1593,4,22.5,60,4,16.75,120,0.2,20,199.25,2,40,179.25,'***','***',88.6167455699979,94.5949470588415,88.6171893533031,56.5883,219.25,2.47E-09,8.72E-14
1594,4,22.5,60,4,16.75,120,0.2,20,199.25,2,60,159.25,'***','***',88.6167455699979,94.5949470588415,88.6171893533031,56.5883,219.25,2.47E-09,8.72E-14
1595,4,22.5,60,4,16.75,120,0.2,20,199.25,2,80,139.25,'***','***',88.6167455734858,94.5949470798652,88.6171893567938,56.5883,219.25,2.47E-09,8.72E-14
1596,4,22.5,60,4,16.75,120,0.2,20,199.25,3,1,218.25,'***','***',88.6167455699979,96.6898464665621,89.1045373974787,57.4705,219.25,2.47E-09,4.63E-11
1597,4,22.5,60,4,16.75,120,0.2,20,199.25,3,20,199.25,'***','***',88.6167455699979,96.6629925925,88.7905020629169,57.4705,219.25,2.47E-09,1.60E-11
1598,4,22.5,60,4,16.75,120,0.2,20,199.25,3,40,179.25,'***','***',88.6167455699979,94.5949470588415,88.6171893533031,57.4705,219.25,2.47E-09,8.72E-14
1599,4,22.5,60,4,16.75,120,0.2,20,199.25,3,60,159.25,'***','***',88.6167455699979,94.5949470588415,88.6171893533031,57.4705,219.25,2.47E-09,8.72E-14
